ID,平台,用户昵称,用户等级,评论内容,评分,日期,SKU,追加评论,追加日期,有图片,商家回复
r_1771737727478_338,tmall,南**望,,南**望2024年12月7日已购：JPCD6E-02-B-NF1 13套 白色01目前新房还在装修中，所以还没来得及安装！但是对方太产品的信任是一如既往的支持，等安装完成再来追评！商家回复：确认过眼神，你是对的人。相信我们的产品不会让您失望的，后期需要安装了可以拨打我司热线952315预约，24小时热线竭诚为您服务！未来是让人想象不到的，所以才有所期待，我一直在期待着您使用满意~~ 更多,5,2024年12月7,,！商家回复：确认过眼神，你是对的人。相信我们的产品不会让您失望的，后期需要安装了可以拨打我司热线952315预约，24小时热线竭诚为您服务！未来是让人想象不到的，所以才有所期待，我一直在期待着您使用满意~~ 更多,,否,确认过眼神，你是对的人。相信我们的产品不会让您失望的，后期需要安装了可以拨打我司热线952315预约，24小时热线竭诚为您服务！未来是让人想象不到的，所以才有所期待，我一直在期待着您使用满意~~ 更多
r_1771737727478_339,tmall,,,匿名买家2024年11月26日已购：JPCD12E-NT01S 13套 黑色01满意前期客服有问必答，态度好。上门安装师傅也比较负责。不满意之处：1、配送到了后无人在家，我问可否周六送，配送员很不耐烦，说他忙得很，周六没空，星期天下午再说。认可双十一期间配送忙，但是可以好好说，没人应该承受你的脾气。2、售后跟不上，购买时有赠送洗涤三件套，东西都到了安完了洗涤东西还没到。三番五次询问，我开始好好联系礼貌得很，售后敷衍说登记发了，又等两天说再跟我登记一下，又一会儿说要确认收货了才发，明明买之前没有加任何前提，过后才是谈条件了！那到底有几个好评是真的！跟客服一顿扯皮后终于说给升级客服，说是发了，已经到了，但从头到尾客服也没说过，我也没收到任何电话短信，连垃圾消息都没有，用自己号码也查不到、取不到快递，就店铺用虚拟号码自己寄了一个扔快递站，不管是客服还是我都不知道，请问这么大公司就这么做事的？3、洗碗机一般，机器只有几种模式，其他模式都要手机上下载app，但app也既看不到用水量也看不到用电量，烘干也一般拿出来滴水。 家里一切都是方太，油烟灶具热水器什么都是方太，这个服务不值得再回购！清洁一般商家回复：亲爱的顾客，非常抱歉给您造成不便和困扰了。关于您提到的物流问题和客服问题，我们会反馈给相关部门核实并严肃处理，加强培训和整改，提高服务品质。您选购的这款洗碗机升级扩增至13套大容量，95件餐具轻松容纳，洗碗洗锅不在话下哦。设备上显示的是四大主程序+两大附加程序，其余程序可通过APP端口来实现呢~对于您提到的烘干问题，建议您洗涤程序叠加使用“加强烘干”功能，以便达到更好的烘干效果~我们也安排了专业的售后人员联系处理~方小太会再接再厉，不断优化产品和服务，让您拥有更好的购物体验。祝您生活愉快~更多,5,2024年11月26,,,,否,亲爱的顾客，非常抱歉给您造成不便和困扰了。关于您提到的物流问题和客服问题，我们会反馈给相关部门核实并严肃处理，加强培训和整改，提高服务品质。您选购的这款洗碗机升级扩增至13套大容量，95件餐具轻松容纳，洗碗洗锅不在话下哦。设备上显示的是四大主程序+两大附加程序，其余程序可通过APP端口来实现呢~对于您提到的烘干问题，建议您洗涤程序叠加使用“加强烘干”功能，以便达到更好的烘干效果~我们也安排了专业的售后人员联系处理~方小太会再接再厉，不断优化产品和服务，让您拥有更好的购物体验。祝您生活愉快~更多
r_1771737727479_341,tmall,**,,t**e2025年11月9日已购：JPCD12E-NT01S 14套 黑色00不错哦商家回复：亲爱的顾客~感谢您选择我们方太的产品~相信我们的产品和服务是不会让您失望的呢~更多,5,2025年11月9,,,,否,亲爱的顾客~感谢您选择我们方太的产品~相信我们的产品和服务是不会让您失望的呢~更多
r_1771737727479_342,tmall,,,匿名买家2024年5月1日已购：JPCD12E-NT01S 13套 黑色08刚装的洗碗机和原来的碗柜也能严丝合缝，太惊喜啦 商家回复：授人玫瑰手有余香。人生的路上，有成功的欢愉，也会有失败的伤痛；有晴朗的天空，也会有风雨泥泞；有鸟语花香，也会有没落的风景，让我们一直陪伴着您~感谢您对本店的支持与信任，我们会继续努力的哦。 更多,5,2024年5月1,,,,否,授人玫瑰手有余香。人生的路上，有成功的欢愉，也会有失败的伤痛；有晴朗的天空，也会有风雨泥泞；有鸟语花香，也会有没落的风景，让我们一直陪伴着您~感谢您对本店的支持与信任，我们会继续努力的哦。 更多
r_1771737727479_343,tmall,铁**妹,,铁**妹2024年11月7日已购：JPCD6E-02-B-NF1 13套 白色122因为厨房小，买不了普通的洗碗机，这款方太灶下洗碗机正好符合我的需求，大容量，颜值还好看。完美安装，安装师傅也很专业。清洁很好商家回复：时间总能证明我们的相遇是对的，是值得的。因为您的赞美，阳光更加灿烂，但愿美好的时光就这样驻足吧。期待您分享美食，见证方太厨具的美好。更多,5,2024年11月7,,,,否,时间总能证明我们的相遇是对的，是值得的。因为您的赞美，阳光更加灿烂，但愿美好的时光就这样驻足吧。期待您分享美食，见证方太厨具的美好。更多
r_1771737727479_344,tmall,焓**羽,,焓**羽2025年7月23日已购：JPCD12E-NT01S 14套 黑色01还没拆开商家回复：目光交汇，缘分定格！我们的服务会一路相伴，后期需要安装可以联系服务热线952315随时预约~后续的贴心守护不会停，等您畅享无忧体验！更多,5,2025年7月23,,,,否,目光交汇，缘分定格！我们的服务会一路相伴，后期需要安装可以联系服务热线952315随时预约~后续的贴心守护不会停，等您畅享无忧体验！更多
r_1771737727479_345,tmall,超**阿,,超**阿2025年9月5日已购：JPCD12E-NT01S 14套 黑色02送货非常快，安装设计师傅认真，很好用，洗的非常干净，好评，声音不大，清洗容量很够用商家回复：感谢亲对我们安装师傅的认可！您的满意是我们最大的动力，专业团队随时为您提供贴心服务~更多,5,2025年9月5,,,,否,感谢亲对我们安装师傅的认可！您的满意是我们最大的动力，专业团队随时为您提供贴心服务~更多
r_1771737727479_346,tmall,,,匿名买家2024年4月9日已购：JPCD12E-NT01S 13套 黑色127安装师傅很给力。本来担心橱柜太小装不下，卖家联系安装师傅先上门查看，报整改橱柜需要花的费用。安装很细心，还未入住，只是试用了下，满意。客服很耐心解答，种草方太了清洁很好商家回复：感谢太粉一如既往的支持。集天地之灵气，吸日月之精华，借嫦娥之美貌，赏方太之芳华。千金难买心头好，咱方小太的产品都是精品呢，您的眼光太好啦~~收到您的肯定是我们莫大的荣幸哦！携手方小太，让您笑口常开，天天八颗牙齿晒太阳~~ 更多33天后追评：很不错,5,2024年4月9,,很不错,,否,感谢太粉一如既往的支持。集天地之灵气，吸日月之精华，借嫦娥之美貌，赏方太之芳华。千金难买心头好，咱方小太的产品都是精品呢，您的眼光太好啦~~收到您的肯定是我们莫大的荣幸哦！携手方小太，让您笑口常开，天天八颗牙齿晒太阳~~ 更多33天后追评：很不错
r_1771737727479_347,tmall,姜**略,,姜**略2024年8月19日已购：JPCD12E-NT01S 13套 黑色012声音大小：还没使用 安装师傅很用心 不错 清洁很好商家回复：哈哈，您这是“先爱为敬”吗？虽然还没用上，但您的信任已经让我们感到非常荣幸了！我们会继续努力，不辜负您的期望！💪 更多,5,2024年8月19,,,,否,哈哈，您这是“先爱为敬”吗？虽然还没用上，但您的信任已经让我们感到非常荣幸了！我们会继续努力，不辜负您的期望！💪 更多
r_1771737727479_348,tmall,用**,,用**72025年2月27日已购：JPCD12E-NT01S 13套 黑色05其他特色：物流快，客服太度好，用了几天，效果很好，清洗干净，省电，省水，还可以手机上操作，好用 清洁很好商家回复：感谢太粉这么实诚客观的评价。不管阴晴圆缺如何变幻，不变的是工匠精神，用高品质的原料打造高品质的产品，为您带来更好的体验，希望能与您一直相伴。期待您的下次光临！ 更多,5,2025年2月27,,,,否,感谢太粉这么实诚客观的评价。不管阴晴圆缺如何变幻，不变的是工匠精神，用高品质的原料打造高品质的产品，为您带来更好的体验，希望能与您一直相伴。期待您的下次光临！ 更多
r_1771737727479_349,tmall,山**,,山**n2025年2月22日已购：JPCD12E-NT01S 13套 黑色527清洗效果更好，洗完内壁也是干的，没有水珠，这点我很满意，碗碟也洗的很干净清洁很好商家回复：尊敬的太粉您好，看到您把我们宝贝夸的如此好，尽管内心已经开心到起飞，但我口中仍在默念：骄傲使人落后，谦虚，谦虚！太粉大人如果满意的话，也记得跟身边的朋友多多分享哦！ 更多,5,2025年2月22,,,,否,尊敬的太粉您好，看到您把我们宝贝夸的如此好，尽管内心已经开心到起飞，但我口中仍在默念：骄傲使人落后，谦虚，谦虚！太粉大人如果满意的话，也记得跟身边的朋友多多分享哦！ 更多
r_1771737727479_350,tmall,冰**水,,冰**水2025年2月22日已购：JPCD12E-NT01S 13套 黑色00师傅安装耐心负责，也会讲解如何使用和注意事项，还没具体使用，用后再来追评清洁很好商家回复：非常感谢太粉的宝贵评价！我们期待您体验之后的分享哦，希望可以得到您的认可。觉得好用的话，就多分享下您的感受和心得，多多推荐给亲朋好友。 更多,5,2025年2月22,,清洁很好商家回复：非常感谢太粉的宝贵评价！我们期待您体验之后的分享哦，希望可以得到您的认可。觉得好用的话，就多分享下您的感受和心得，多多推荐给亲朋好友。 更多,,否,非常感谢太粉的宝贵评价！我们期待您体验之后的分享哦，希望可以得到您的认可。觉得好用的话，就多分享下您的感受和心得，多多推荐给亲朋好友。 更多
r_1771737727479_352,tmall,西**奇,,西**奇2024年6月13日已购：JPCD6E-02-B-NF1 13套 白色09好看好用商家回复：亲爱的太粉，方太力争把每一件产品都做到极致，材料，设计，质量，都是很优秀的。做顾客信赖的方太，我们一定会更加努力，用更好的产品和服务来回报您的支持和喜爱。今后有任何问题，可以随时咨询我们在线客服哦。感谢您的支持，祝您生活愉快～更多,5,2024年6月13,,,,否,亲爱的太粉，方太力争把每一件产品都做到极致，材料，设计，质量，都是很优秀的。做顾客信赖的方太，我们一定会更加努力，用更好的产品和服务来回报您的支持和喜爱。今后有任何问题，可以随时咨询我们在线客服哦。感谢您的支持，祝您生活愉快～更多
r_1771737727479_353,tmall,,,匿名买家2024年11月14日已购：JPCD12E-NT01S 13套 黑色010师傅挺好，很专业，机器性价比挺高，值得购买清洁很好商家回复：春风十里，怎及太粉一笑？我是偶像派，也是实力派，方小太一直在认真的给你准备惊喜哦~~感谢您对我们师傅的肯定，相信师傅也会不断的提高技能，为您带去更优质的服务。我们也很期待您安装使用之后再来跟其他朋友分享下使用心得哦。更多,5,2024年11月14,,,,否,春风十里，怎及太粉一笑？我是偶像派，也是实力派，方小太一直在认真的给你准备惊喜哦~~感谢您对我们师傅的肯定，相信师傅也会不断的提高技能，为您带去更优质的服务。我们也很期待您安装使用之后再来跟其他朋友分享下使用心得哦。更多
r_1771737727479_354,tmall,绿**羊,,绿**羊2024年6月6日已购：JPCD6E-02-B-NF1 13套 白色07该用户未填写评价内容44天后追评：师傅安装超专业，改过的柜子像原装，一点都看不出来，碗洗的也干净，超级解放双手，无敌棒商家回复：众里寻我千百度！蓦然回首，我已在您心底深处！千言万语，抵不过您的一句喜欢，您的每一分满意，都是我们前进的动力。交易结束，服务还在，有空常回来看看。 更多,5,2024年6月6,,师傅安装超专业，改过的柜子像原装，一点都看不出来，碗洗的也干净，超级解放双手，无敌棒商家回复：众里寻我千百度！蓦然回首，我已在您心底深处！千言万语，抵不过您的一句喜欢，您的每一分满意，都是我们前进的动力。交易结束，服务还在，有空常回来看看。 更多,,否,众里寻我千百度！蓦然回首，我已在您心底深处！千言万语，抵不过您的一句喜欢，您的每一分满意，都是我们前进的动力。交易结束，服务还在，有空常回来看看。 更多
r_1771737727479_356,tmall,,,匿名买家2025年3月16日已购：JPCD12E-NT01S 13套 黑色01这台洗碗机比我以前用的老款水槽洗碗机洗碗质量明显提升，安装师傅小刘认真细致，给予好评。清洁很好商家回复：一个暖心的好评，给予我们一天愉快的心情。有人惦记，再远的路，也是近的。有人挂念，再淡的水，也是甜的。有人支持，再冷的天，心也是暖的。感恩遇见！我们将更加热情，更加努力，更加专业的为您服务哦！ 更多,5,2025年3月16,,,,否,一个暖心的好评，给予我们一天愉快的心情。有人惦记，再远的路，也是近的。有人挂念，再淡的水，也是甜的。有人支持，再冷的天，心也是暖的。感恩遇见！我们将更加热情，更加努力，更加专业的为您服务哦！ 更多
r_1771737727479_357,tmall,**,,r**32025年6月16日已购：JPCD12E-NT01S 14套 黑色02清洗容量：空间挺大的，家里的所有碗都可以放进去，洗的挺干净的，继续探索中…… 清洁很好商家回复：这个世界，拥有爱的方法是以真心换真心。言语中的喜欢和满意，细腻的话语已经暖化了我们的心，我们感到很荣幸也很幸福。为您提供更加优质的产品和周到的服务，一如既往，从未放弃。更多,5,2025年6月16,,,,否,这个世界，拥有爱的方法是以真心换真心。言语中的喜欢和满意，细腻的话语已经暖化了我们的心，我们感到很荣幸也很幸福。为您提供更加优质的产品和周到的服务，一如既往，从未放弃。更多
r_1771737727479_358,tmall,小**吧,,小**吧2024年11月19日已购：JPCD12E-NT01S 13套 黑色12洗碗机已安装好，还未使用，颜值很高，后期使用好再追评！商家回复：桃花潭水深千尺，不及太粉送好评~~我们期待您体验之后的分享哦，希望可以得到您的认可。愿您拥一份从容心情，赏一路美好风景！更多,5,2024年11月19,,！商家回复：桃花潭水深千尺，不及太粉送好评~~我们期待您体验之后的分享哦，希望可以得到您的认可。愿您拥一份从容心情，赏一路美好风景！更多,,否,桃花潭水深千尺，不及太粉送好评~~我们期待您体验之后的分享哦，希望可以得到您的认可。愿您拥一份从容心情，赏一路美好风景！更多
r_1771737727479_359,tmall,俞**穷,,俞**穷2024年11月26日已购：JPCD12E-NT01S 13套 黑色00厨房用品选方太，方太值得信赖清洁很好当天追评：新家装修，买了一堆方太商家回复：被人信赖是一笔买不到的财富，感谢您给予我们这笔珍贵的财富。我们方太会一直努力，有了您的好评，我们会更有信心做好每一件事，为大家提供更好的产品和服务。 更多,5,2024年11月26,,新家装修，买了一堆方太商家回复：被人信赖是一笔买不到的财富，感谢您给予我们这笔珍贵的财富。我们方太会一直努力，有了您的好评，我们会更有信心做好每一件事，为大家提供更好的产品和服务。 更多,,否,被人信赖是一笔买不到的财富，感谢您给予我们这笔珍贵的财富。我们方太会一直努力，有了您的好评，我们会更有信心做好每一件事，为大家提供更好的产品和服务。 更多
r_1771737727479_360,tmall,可**,,可**m2024年11月5日已购：JPCD12E-NT01S 13套 黑色00客服很认真的教我领劵，补贴！东西还没有用商家回复：桃花潭水深千尺，不及太粉送好评~~我们期待您体验之后的分享哦，希望可以得到您的认可。愿您拥一份从容心情，赏一路美好风景！更多,5,2024年11月5,,,,否,桃花潭水深千尺，不及太粉送好评~~我们期待您体验之后的分享哦，希望可以得到您的认可。愿您拥一份从容心情，赏一路美好风景！更多
r_1771737727479_361,tmall,音**术,,音**术2024年12月24日已购：JPCD12E-NT01S 13套 黑色012该用户未填写评价内容15天后追评：挺漂亮，房子刚装修完，还没使用，小巧但能装下不少东西，锅具都能装下，质量杠杠滴，外观设计都很棒黑色比较有质感。商家回复：非常感谢太粉的宝贵评价！我们期待您体验之后的分享哦，希望可以得到您的认可。觉得好用的话，就多分享下您的感受和心得，多多推荐给亲朋好友。 更多,5,2024年12月24,,挺漂亮，房子刚装修完，还没使用，小巧但能装下不少东西，锅具都能装下，质量杠杠滴，外观设计都很棒黑色比较有质感。商家回复：非常感谢太粉的宝贵评价！我们期待您体验之后的分享哦，希望可以得到您的认可。觉得好用的话，就多分享下您的感受和心得，多多推荐给亲朋好友。 更多,,否,非常感谢太粉的宝贵评价！我们期待您体验之后的分享哦，希望可以得到您的认可。觉得好用的话，就多分享下您的感受和心得，多多推荐给亲朋好友。 更多
r_1771737727479_362,tmall,,,匿名买家2024年5月24日已购：JPCD6E-02-B-NF1 13套 白色043客服服务的很周到，产品外观也不错，羽毛客服基本是全程跟进的一位！很满意的一次购物体验清洁很好商家回复：看到您的用心回复我们瞬间信心倍增！看到您对客服服务的赞美与肯定，我才知道最美得烟花不是绽放在夜空，而是绽放在心底。交易结束，服务还在，有空常回来看看。^_^ 更多,5,2024年5月24,,,,否,看到您的用心回复我们瞬间信心倍增！看到您对客服服务的赞美与肯定，我才知道最美得烟花不是绽放在夜空，而是绽放在心底。交易结束，服务还在，有空常回来看看。^_^ 更多
r_1771737727479_363,tmall,上**品,,上**品2025年6月22日已购：JPCD12E-NT01S 14套 黑色03洗碗机大小合适哦，懒人必备商家回复：您的好评像一片温柔的月光，静静照亮了我们的日常！其实服务没有秘诀，就是把您当成家里人，希望您每次用方太，都像在自家厨房一样自在～​更多,5,2025年6月22,,,,否,您的好评像一片温柔的月光，静静照亮了我们的日常！其实服务没有秘诀，就是把您当成家里人，希望您每次用方太，都像在自家厨房一样自在～​更多
r_1771737727479_366,tmall,**,,y**82024年5月12日已购：JPCD6E-02-B-NF1 13套 白色011该用户未填写评价内容113天后追评：一直纠结选什么品牌，无数次功课，选了方台，收货安装后很喜欢，无论颜值还是使用感都深得我心商家回复：您的选择，是对我们方太品牌的肯定，也是对我们服务的信任。我们深感荣幸，能够在众多的选择中与您相遇。我们将一如既往地为您提供优质的服务，确保您的购物体验愉快且满意。 更多,5,2024年5月12,,一直纠结选什么品牌，无数次功课，选了方台，收货安装后很喜欢，无论颜值还是使用感都深得我心商家回复：您的选择，是对我们方太品牌的肯定，也是对我们服务的信任。我们深感荣幸，能够在众多的选择中与您相遇。我们将一如既往地为您提供优质的服务，确保您的购物体验愉快且满意。 更多,,否,您的选择，是对我们方太品牌的肯定，也是对我们服务的信任。我们深感荣幸，能够在众多的选择中与您相遇。我们将一如既往地为您提供优质的服务，确保您的购物体验愉快且满意。 更多
r_1771737727479_367,tmall,**啦,,b**啦2024年12月17日已购：JPCD12E-NT01S 13套 黑色010安装师傅很细心，还做了局部厨改。产品还未使用，等开始使用来追加使用体验。清洁很好商家回复：非常感谢太粉的宝贵评价！我们期待您体验之后的分享哦，希望可以得到您的认可。觉得好用的话，就多分享下您的感受和心得，多多推荐给亲朋好友。 更多,5,2024年12月17,,,,否,非常感谢太粉的宝贵评价！我们期待您体验之后的分享哦，希望可以得到您的认可。觉得好用的话，就多分享下您的感受和心得，多多推荐给亲朋好友。 更多
r_1771737727479_368,tmall,伊**嫲,,伊**嫲2025年11月16日已购：JPCD12E-NT01S 14套 黑色00商品质量一流，细节完美。材质优质，使用起来效果显著，是一款让人信赖的好产品。商家回复：太粉大人，您的满意是我们最大的追求。如有任何问题或建议，欢迎联系我们。祝您生活愉快！更多,5,2025年11月16,,,,否,太粉大人，您的满意是我们最大的追求。如有任何问题或建议，欢迎联系我们。祝您生活愉快！更多
r_1771737727479_369,tmall,十**果,,十**果2025年6月24日已购：JPCD12E-NT01S 14套 黑色01锅放里面边缘洗的不是很干净，声音挺小的。售后服务很好清洁一般商家回复：感谢太粉的选择~当您把信任交予给我们的时候，我们相信您买到的不只是一件商品，更多的是一份保障，一份品位。后续有任何问题都可以随时联系我们哦~更多,5,2025年6月24,,,,否,感谢太粉的选择~当您把信任交予给我们的时候，我们相信您买到的不只是一件商品，更多的是一份保障，一份品位。后续有任何问题都可以随时联系我们哦~更多
r_1771737727479_370,tmall,**,,t**22025年4月18日已购：JPCD12E-NT01S 13套 黑色01该用户未填写评价内容59天后追评：包装完好，安装师傅也非常好，装好之后还耐心讲解，整个厨房都是方太的，非常适配商家回复：从最初，到现在，到未来，我们一步一脚印走到现在，特别珍惜每一位太粉对我们的支持，所以我们最大的旨意就是将优质的产品和贴心的服务带到您身边，以回馈您对我们的厚爱！感谢您对我们的支持与信赖，期待与您的再一次相遇～更多,5,2025年4月18,,包装完好，安装师傅也非常好，装好之后还耐心讲解，整个厨房都是方太的，非常适配商家回复：从最初，到现在，到未来，我们一步一脚印走到现在，特别珍惜每一位太粉对我们的支持，所以我们最大的旨意就是将优质的产品和贴心的服务带到您身边，以回馈您对我们的厚爱！感谢您对我们的支持与信赖，期待与您的再一次相遇～更多,,否,从最初，到现在，到未来，我们一步一脚印走到现在，特别珍惜每一位太粉对我们的支持，所以我们最大的旨意就是将优质的产品和贴心的服务带到您身边，以回馈您对我们的厚爱！感谢您对我们的支持与信赖，期待与您的再一次相遇～更多
r_1771737727479_371,tmall,,,匿名买家2025年1月31日已购：JPCD12E-NT01S 13套 黑色00很nice的一款厨房减轻劳动，解放双手的电器，不用不知道，一用少不少！！赞赞赞赞赞！清洁很好商家回复：您的反馈无不是对我们无形的帮助，也是为我们方太的发展注入新的动力。莫大的支持是对我们坚守品牌的最大信心，感谢您的赞美，我们会以更高的服务标准迎接下次相遇～ 更多,5,2025年1月31,,,,否,您的反馈无不是对我们无形的帮助，也是为我们方太的发展注入新的动力。莫大的支持是对我们坚守品牌的最大信心，感谢您的赞美，我们会以更高的服务标准迎接下次相遇～ 更多
r_1771737727479_372,tmall,,,匿名买家2024年11月17日已购：JPCD12E-NT01S 13套 黑色01棒，装上啦，解放双手 清洁很好商家回复：我们倍感荣幸，您的满意就是我们的动力。我们每天最开心的事莫过于看到太粉的好评，我们也会更加的珍惜您的好评，不断的改进自己，完善自己，力求让我们的服务做的更好，店铺做的更大，也是为了让您能够更好的更快的买到自己的喜欢的宝贝。 更多,5,2024年11月17,,,,否,我们倍感荣幸，您的满意就是我们的动力。我们每天最开心的事莫过于看到太粉的好评，我们也会更加的珍惜您的好评，不断的改进自己，完善自己，力求让我们的服务做的更好，店铺做的更大，也是为了让您能够更好的更快的买到自己的喜欢的宝贝。 更多
r_1771737727479_373,tmall,,,匿名买家2024年6月13日已购：JPCD12E-NT01S 13套 黑色023终于解放双手了，洗的很干净，这个容量也足够我家用了！黑色耐脏，总之整体还是很满意的商家回复：感谢您选择方太成为您家庭的一员~被一个人喜爱，是快乐；被一亿个人喜爱，是责任。当您选择我们的洗碗机时，就可以开始计划以后饭后要做些什么有意思的事情，陪陪家里人看电视，散个步……更多,5,2024年6月13,,,,否,感谢您选择方太成为您家庭的一员~被一个人喜爱，是快乐；被一亿个人喜爱，是责任。当您选择我们的洗碗机时，就可以开始计划以后饭后要做些什么有意思的事情，陪陪家里人看电视，散个步……更多
r_1771737727480_375,tmall,用**,,用**02024年10月23日已购：JPCD12E-NT01S 13套 黑色00该用户未填写评价内容28天后追评：一个月亏700  背刺商家回复：亲爱的顾客，很抱歉未能达到您的期望。产生这样的问题是因为随着时间及市场供求因素变化，产品促销策略不同，渠道优惠力度调整等因素导致阶段性的活动力度会有差异，因此到手价格会有所变动，衷心的感谢您的支持与厚爱！我们会再接再厉，期待能给您带来更好的购物体验哦~更多,5,2024年10月23,,一个月亏700  背刺商家回复：亲爱的顾客，很抱歉未能达到您的期望。产生这样的问题是因为随着时间及市场供求因素变化，产品促销策略不同，渠道优惠力度调整等因素导致阶段性的活动力度会有差异，因此到手价格会有所变动，衷心的感谢您的支持与厚爱！我们会再接再厉，期待能给您带来更好的购物体验哦~更多,,否,亲爱的顾客，很抱歉未能达到您的期望。产生这样的问题是因为随着时间及市场供求因素变化，产品促销策略不同，渠道优惠力度调整等因素导致阶段性的活动力度会有差异，因此到手价格会有所变动，衷心的感谢您的支持与厚爱！我们会再接再厉，期待能给您带来更好的购物体验哦~更多
r_1771737727480_377,tmall,一**鍋,,一**鍋2025年6月29日已购：JPCD12E-NT01S 14套 黑色01目前使用还算顺利，挺好的清洁很好商家回复：每一条好评都是深夜里亮起的一盏灯，字里行间的认可与鼓励，让我们倍感温暖。这份真诚的反馈，是对我们最大的肯定，也让我们更加坚定做好服务的决心。更多,5,2025年6月29,,,,否,每一条好评都是深夜里亮起的一盏灯，字里行间的认可与鼓励，让我们倍感温暖。这份真诚的反馈，是对我们最大的肯定，也让我们更加坚定做好服务的决心。更多
r_1771737727480_378,tmall,方**,,方**62025年11月6日已购：JPCD12E-NT01S 14套 黑色00方太的东西很好，东西很好，价美物廉，谢谢掌柜的，物超所值，真的是物有所值，价格实惠，质量真的不错，商家回复：您反复夸赞方太产品质量好、价格实惠，还说物超所值、价美物廉，这份满满的认可让我们格外感动～ 我们会一直坚守高性价比与靠谱品质，不辜负您的信赖！更多,5,2025年11月6,,,,否,您反复夸赞方太产品质量好、价格实惠，还说物超所值、价美物廉，这份满满的认可让我们格外感动～ 我们会一直坚守高性价比与靠谱品质，不辜负您的信赖！更多
r_1771737727480_379,tmall,花**灵,,花**灵2025年5月14日已购：JPCD6E-02-B-NF1 13套 白色149必须五星好评，之前用过方太的水槽，其实也不错，只是空间太小，才7套，这次换房子，直接上13套方太，清洁效果还是一如既往的号，网上价格比实体店便宜太多了，还有补贴商家回复：哇塞(≖ᴗ≖)✧我们方太的产品安装在您家也太好看啦~您的满意是我们最大的追求。如有任何问题或建议，欢迎随时联系我们。祝您生活愉快！更多,5,2025年5月14,,,,否,哇塞(≖ᴗ≖)✧我们方太的产品安装在您家也太好看啦~您的满意是我们最大的追求。如有任何问题或建议，欢迎随时联系我们。祝您生活愉快！更多
r_1771737727480_380,tmall,陈**,,陈**22025年5月27日已购：JPCD12E-NT01S 14套 黑色00快递很快，收到是新款，安装服务很满意。清洁很好商家回复：不早不晚的相遇，一切都是最好的安排。您的句句认可和肯定，真实的话语，让我们不由间又多了一份信心，我们会不忘初心，做到更好。希望您永远记得有我们伴在您的身边，我们时刻准备着再次为您服务！更多,5,2025年5月27,,,,否,不早不晚的相遇，一切都是最好的安排。您的句句认可和肯定，真实的话语，让我们不由间又多了一份信心，我们会不忘初心，做到更好。希望您永远记得有我们伴在您的身边，我们时刻准备着再次为您服务！更多
r_1771737727480_381,tmall,**子,,Z**子2025年8月18日已购：JPCD12E-NT01S 14套 黑色3127声音大小：几乎听不到声音 清洗容量：容量完全够一家四口使用，如果摆放讲究的话，放炒锅，大锅也丝毫没有任何问题 其他特色：解放双手，实在是太舒服了，早买早享受 服务跟踪到位，回应迅速，目前来说都非常的好！ 清洁很好商家回复：渺渺时空，茫茫人海，与君相遇，莫忘莫失，我们一直本着高品质严标准的原则，把每一件产品都做到极致，竭尽全力为您打造出时尚外观与实用性能于一体的高质量产品，谢谢您的光顾，希望与您有更多的合作！更多,5,2025年8月18,,,,否,渺渺时空，茫茫人海，与君相遇，莫忘莫失，我们一直本着高品质严标准的原则，把每一件产品都做到极致，竭尽全力为您打造出时尚外观与实用性能于一体的高质量产品，谢谢您的光顾，希望与您有更多的合作！更多
r_1771737727480_382,tmall,,,匿名买家2024年6月3日已购：JPCD12E-NT01S 13套 黑色08物流很快 东西很好 好评商家回复：诗歌相伴于远方，如今与您携手闯荡，目睹世间繁华是我最初的向往，留下每次惊喜，是物流小哥深切的期盼~ 更多,5,2024年6月3,,,,否,诗歌相伴于远方，如今与您携手闯荡，目睹世间繁华是我最初的向往，留下每次惊喜，是物流小哥深切的期盼~ 更多
r_1771737727480_383,tmall,我**咯,,我**咯2024年4月25日已购：JPCD12E-NT01S 13套 黑色012声音大小：声音很小 清洗容量：很适合一家三口 改造的很成功，完美替代了以前的消毒机，烘干效果也很好，新款值得拥有 清洁很好商家回复：得此美言甚是欢喜，如沐春风在心间！不畏三千里河长，不惧万重山阻挡，只为最快见到你！这么漂亮的宝贝放在您家肯定是一道美丽的风景线哦~~太粉大人如果满意的话，也记得跟身边的朋友多多分享哦！ 更多,5,2024年4月25,,,,否,得此美言甚是欢喜，如沐春风在心间！不畏三千里河长，不惧万重山阻挡，只为最快见到你！这么漂亮的宝贝放在您家肯定是一道美丽的风景线哦~~太粉大人如果满意的话，也记得跟身边的朋友多多分享哦！ 更多
r_1771737727480_384,tmall,,,匿名买家2025年8月20日已购：JPCD12E-NT01S 14套 黑色02宝贝与描述基本一致，发货很快，值得一买商家回复：亲爱的~感谢您选择我们方太的产品~相信我们的产品和服务是不会让您失望的呢~更多,5,2025年8月20,,,,否,亲爱的~感谢您选择我们方太的产品~相信我们的产品和服务是不会让您失望的呢~更多
